priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta.symbol,meta.companyName,meta.industry,meta.activeSeries,meta.debtSeries,meta.isFNOSec,meta.isCASec,meta.isSLBSec,meta.isDebtSec,meta.isSuspended,meta.tempSuspendedSeries,meta.isETFSec,meta.isDelisted,meta.isin,meta.slb_isin,meta.listingDate,meta.isMunicipalBond,meta.isHybridSymbol,meta.quotepreopenstatus.equityTime,meta.quotepreopenstatus.preOpenTime,meta.quotepreopenstatus.QuotePreOpenFlag
0,JAIBALAJI,JAIBALAJIEQN,127.9,133.62,125.63,132.49,123.56,8.93,7.23,38129256519.25,236.0,120.52,646807,0,84673504.37,,43.860169491525426,-9.93196150016596,-,-,-,12-Mar-2025,-5.7,https://nsearchives.nseindia.com/30d/JAIBALAJI-EQ.svg,https://nsearchives.nseindia.com/today/JAIBALAJIEQN.svg,EQ,JAIBALAJI,Jai Balaji Industries Limited,Iron & Steel,['EQ'],[],False,False,False,False,False,[],False,False,INE091G01026,,2003-12-09,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,WABAG,WABAGEQN,1373.6,1408.0,1336.85,1404.0,1309.45,94.55,7.22,63589507152.83,1944.0,765.5,437793,0,602814693.42,,27.77777777777778,-83.40953625081646,72.7,10-Apr-2024,https://nsearchives.nseindia.com/365d/WABAG-EQ.svg,12-Mar-2025,5.85,https://nsearchives.nseindia.com/30d/WABAG-EQ.svg,https://nsearchives.nseindia.com/today/WABAGEQN.svg,EQ,WABAG,VA Tech Wabag Limited,Water Supply & Management,"['EQ', 'T0']",[],False,False,True,False,False,['BE'],False,False,INE956G01038,INE956G01038,2010-10-13,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,DYNAMATECH,DYNAMATECHEQN,5969.85,6349.55,5870.25,6270.0,5848.15,421.85,7.21,24452444709.22,8990.0,5444.15,13665,0,84224227.5,,30.255839822024473,-15.169493860382252,-27.22,10-Apr-2024,https://nsearchives.nseindia.com/365d/DYNAMATECH-EQ.svg,12-Mar-2025,3.37,https://nsearchives.nseindia.com/30d/DYNAMATECH-EQ.svg,https://nsearchives.nseindia.com/today/DYNAMATECHEQN.svg,EQ,DYNAMATECH,Dynamatic Technologies Limited,Industrial Products,['EQ'],[],False,False,True,False,False,['IL'],False,False,INE221B01012,INE221B01012,2006-09-14,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,DEEPAKNTR,DEEPAKNTREQN,1860.0,1941.1,1850.0,1936.0,1807.35,128.65,7.12,132724253691.64,3169.0,1782.0,787021,0,1499377317.73,,38.908172925213,-8.641975308641975,-15.86,10-Apr-2024,https://nsearchives.nseindia.com/365d/DEEPAKNTR-EQ.svg,12-Mar-2025,-1.25,https://nsearchives.nseindia.com/30d/DEEPAKNTR-EQ.svg,https://nsearchives.nseindia.com/today/DEEPAKNTREQN.svg,EQ,DEEPAKNTR,Deepak Nitrite Limited,Specialty Chemicals,['EQ'],[],True,False,True,False,False,[],False,False,INE288B01029,INE288B01029,2010-09-29,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,CHOLAHLDNG,CHOLAHLDNGEQN,1667.65,1798.9,1623.25,1765.0,1647.9,117.1,7.11,174355906414.93,2154.95,1033.65,574673,0,1006384597.79,,18.09554746049792,-70.75412373627435,62.04,10-Apr-2024,https://nsearchives.nseindia.com/365d/CHOLAHLDNG-EQ.svg,12-Mar-2025,11.56,https://nsearchives.nseindia.com/30d/CHOLAHLDNG-EQ.svg,https://nsearchives.nseindia.com/today/CHOLAHLDNGEQN.svg,EQ,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,Investment Company,['EQ'],[],False,False,True,False,False,[],False,False,INE149A01033,INE149A01033,2017-09-25,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,SRF,SRFEQN,2838.7,2968.4,2806.55,2938.7,2744.4,194.3,7.08,425251887254.47,3054.9,2089.1,1615027,0,4701182094.3,,3.80372516285313,-40.66823033842324,11.41,10-Apr-2024,https://nsearchives.nseindia.com/365d/SRF-EQ.svg,12-Mar-2025,-0.38,https://nsearchives.nseindia.com/30d/SRF-EQ.svg,https://nsearchives.nseindia.com/today/SRFEQN.svg,EQ,SRF,SRF Limited,Specialty Chemicals,['EQ'],[],True,False,True,False,False,[],False,False,INE647A01010,INE647A01010,2003-08-18,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,AVALON,AVALONEQN,781.0,821.0,772.35,811.95,758.85,53.1,7.0,20248831549.66,1073.75,425.0,273166,0,218795039.36,,24.381839348079158,-91.04705882352943,55.99,10-Apr-2024,https://nsearchives.nseindia.com/365d/AVALON-EQ.svg,12-Mar-2025,19.34,https://nsearchives.nseindia.com/30d/AVALON-EQ.svg,https://nsearchives.nseindia.com/today/AVALONEQN.svg,EQ,AVALON,Avalon Technologies Limited,Other Electrical Equipment,['EQ'],[],False,False,True,False,False,[],False,False,INE0LCL01028,INE0LCL01028,2023-04-18,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,AFFLE,AFFLEEQN,1450.0,1524.0,1419.8,1499.65,1401.7,97.95,6.99,94501473440.65,1884.0,1033.35,631714,0,945644272.3,,20.400743099787682,-45.12507862776409,37.47,10-Apr-2024,https://nsearchives.nseindia.com/365d/AFFLE-EQ.svg,12-Mar-2025,3.78,https://nsearchives.nseindia.com/30d/AFFLE-EQ.svg,https://nsearchives.nseindia.com/today/AFFLEEQN.svg,EQ,AFFLE,Affle (India) Limited,IT Enabled Services,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE00WC01027,INE00WC01027,2019-08-08,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,GUJGASLTD,GUJGASLTDEQN,408.4,434.3,406.5,432.0,404.3,27.7,6.85,74263460599.55,689.95,360.25,848290,0,355543787.7,,37.38676715704037,-19.91672449687717,-24.28,10-Apr-2024,https://nsearchives.nseindia.com/365d/GUJGASLTD-EQ.svg,12-Mar-2025,11.09,https://nsearchives.nseindia.com/30d/GUJGASLTD-EQ.svg,https://nsearchives.nseindia.com/today/GUJGASLTDEQN.svg,EQ,GUJGASLTD,Gujarat Gas Limited,LPG/CNG/PNG/LNG Supplier,['EQ'],[],False,False,True,False,False,[],False,False,INE844O01030,INE844O01030,2015-09-15,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,HINDALCO,HINDALCOEQN,585.0,607.95,576.1,601.8,564.0,37.8,6.7,868938551613.39,772.65,546.45,12562852,0,7494494989.12,,22.112211221122116,-10.129014548449064,-0.46,10-Apr-2024,https://nsearchives.nseindia.com/365d/HINDALCO-EQ.svg,12-Mar-2025,-12.98,https://nsearchives.nseindia.com/30d/HINDALCO-EQ.svg,https://nsearchives.nseindia.com/today/HINDALCOEQN.svg,EQ,HINDALCO,Hindalco Industries Limited,Aluminium,"['EQ', 'T0']",[],True,False,True,False,False,"['P1', 'E1', 'E2']",False,False,INE038A01020,INE038A01020,1997-01-08,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,HSCL,HSCLEQN,425.35,439.6,416.2,436.0,408.65,27.35,6.69,101748900899.14,688.7,302.0,2826734,0,1224541168.8,,36.69231886162335,-44.370860927152314,-,-,-,12-Mar-2025,7.95,https://nsearchives.nseindia.com/30d/HSCL-EQ.svg,https://nsearchives.nseindia.com/today/HSCLEQN.svg,EQ,HSCL,Himadri Speciality Chemical Limited,Carbon Black,['EQ'],[],False,False,True,False,False,[],False,False,INE019C01026,INE019C01026,2007-03-02,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,VOLTAMP,VOLTAMPEQN,6686.95,7058.95,6636.45,6952.0,6516.85,435.15,6.68,62245976416.27,14800.0,6051.0,71547,0,494436991.02,,53.027027027027025,-14.890100809783506,-30.27,10-Apr-2024,https://nsearchives.nseindia.com/365d/VOLTAMP-EQ.svg,12-Mar-2025,4.66,https://nsearchives.nseindia.com/30d/VOLTAMP-EQ.svg,https://nsearchives.nseindia.com/today/VOLTAMPEQN.svg,EQ,VOLTAMP,Voltamp Transformers Limited,Heavy Electrical Equipment,['EQ'],[],False,False,True,False,False,['IL'],False,False,INE540H01012,INE540H01012,2006-09-20,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,GSPL,GSPLEQN,300.4,317.55,294.0,314.0,294.4,19.6,6.66,104301334792.35,469.7,260.05,1659579,0,513374167.86,,33.14881839472003,-20.746010382618724,-19.03,10-Apr-2024,https://nsearchives.nseindia.com/365d/GSPL-EQ.svg,12-Mar-2025,14.63,https://nsearchives.nseindia.com/30d/GSPL-EQ.svg,https://nsearchives.nseindia.com/today/GSPLEQN.svg,EQ,GSPL,Gujarat State Petronet Limited,Gas Transmission/Marketing,['EQ'],[],False,False,True,False,False,[],False,False,INE246F01010,INE246F01010,2006-02-16,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,EPIGRAL,EPIGRALEQN,1692.0,1795.0,1692.0,1790.0,1679.15,110.85,6.6,23946001302.76,2406.75,1110.05,70587,0,123767951.67,,25.62584398047159,-61.25399756767713,31.71,10-Apr-2024,https://nsearchives.nseindia.com/365d/EPIGRAL-EQ.svg,12-Mar-2025,-0.44,https://nsearchives.nseindia.com/30d/EPIGRAL-EQ.svg,https://nsearchives.nseindia.com/today/EPIGRALEQN.svg,EQ,EPIGRAL,Epigral Limited,Specialty Chemicals,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE071N01016,INE071N01016,2021-08-18,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,MEDPLUS,MEDPLUSEQN,759.4,796.15,757.4,794.0,745.8,48.2,6.46,56611391598.76,875.65,616.0,377847,0,292121072.64,,9.324501798663848,-28.896103896103895,14.87,10-Apr-2024,https://nsearchives.nseindia.com/365d/MEDPLUS-EQ.svg,12-Mar-2025,11.94,https://nsearchives.nseindia.com/30d/MEDPLUS-EQ.svg,https://nsearchives.nseindia.com/today/MEDPLUSEQN.svg,EQ,MEDPLUS,Medplus Health Services Limited,Pharmacy Retail,['EQ'],[],False,False,True,False,False,[],False,False,INE804L01022,INE804L01022,2021-12-23,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,TDPOWERSYS,TDPOWERSYSEQN,398.0,410.5,392.7,407.9,383.15,24.75,6.46,41639343060.01,482.85,276.75,654616,0,262298085.04,,15.522418970694842,-47.38934056007226,39.29,10-Apr-2024,https://nsearchives.nseindia.com/365d/TDPOWERSYS-EQ.svg,12-Mar-2025,22.93,https://nsearchives.nseindia.com/30d/TDPOWERSYS-EQ.svg,https://nsearchives.nseindia.com/today/TDPOWERSYSEQN.svg,EQ,TDPOWERSYS,TD Power Systems Limited,Heavy Electrical Equipment,['EQ'],[],False,False,True,False,False,[],False,False,INE419M01027,INE419M01027,2011-09-08,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,SANSERA,SANSERAEQN,1069.65,1105.95,1060.15,1097.0,1030.55,66.45,6.45,47017895838.31,1758.3,955.0,83399,0,90462895.3,,37.610191662401185,-14.86910994764398,5.09,10-Apr-2024,https://nsearchives.nseindia.com/365d/SANSERA-EQ.svg,12-Mar-2025,-5.21,https://nsearchives.nseindia.com/30d/SANSERA-EQ.svg,https://nsearchives.nseindia.com/today/SANSERAEQN.svg,EQ,SANSERA,Sansera Engineering Limited,Auto Components & Equipments,['EQ'],[],False,False,True,False,False,[],False,False,INE953O01021,INE953O01021,2021-09-24,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,AMIORG,AMIORGEQN,2170.5,2274.0,2152.25,2269.95,2132.7,137.25,6.44,55629133288.44,2644.0,1008.0,284067,0,627824998.71,,14.147125567322245,-125.19345238095237,77,10-Apr-2024,https://nsearchives.nseindia.com/365d/AMIORG-EQ.svg,12-Mar-2025,3.57,https://nsearchives.nseindia.com/30d/AMIORG-EQ.svg,https://nsearchives.nseindia.com/today/AMIORGEQN.svg,EQ,AMIORG,Ami Organics Limited,Pharmaceuticals,['EQ'],[],False,False,True,False,False,[],False,False,INE00FF01017,INE00FF01017,2021-09-14,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,DBREALTY,DBREALTYEQN,168.8,177.45,166.22,175.0,164.44,10.56,6.42,42704661545.14,242.45,115.11,3701403,0,642304462.59,,27.820169107032374,-52.028494483537486,-22.57,10-Apr-2024,https://nsearchives.nseindia.com/365d/DBREALTY-EQ.svg,12-Mar-2025,43.16,https://nsearchives.nseindia.com/30d/DBREALTY-EQ.svg,https://nsearchives.nseindia.com/today/DBREALTYEQN.svg,EQ,DBREALTY,Valor Estate Limited,Hotels & Resorts,['EQ'],[],False,False,True,False,False,[],False,False,INE879I01012,INE879I01012,2010-02-24,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,JUBLPHARMA,JUBLPHARMAEQN,863.0,939.85,842.6,880.0,828.1,51.9,6.27,66581478445.63,1309.9,607.55,1439065,0,1303505077.0,,32.819299183143755,-44.84404575755083,41.42,10-Apr-2024,https://nsearchives.nseindia.com/365d/JUBLPHARMA-EQ.svg,12-Mar-2025,6.16,https://nsearchives.nseindia.com/30d/JUBLPHARMA-EQ.svg,https://nsearchives.nseindia.com/today/JUBLPHARMAEQN.svg,EQ,JUBLPHARMA,Jubilant Pharmova Limited,Pharmaceuticals,['EQ'],[],False,False,True,False,False,[],False,False,INE700A01033,INE700A01033,2003-06-16,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,BALAMINES,BALAMINESEQN,1175.0,1214.9,1160.1,1212.0,1140.65,71.35,6.26,13225393911.37,2549.75,1127.55,110570,0,131912221.4,,52.465928032160015,-7.4896900359185885,-47.56,10-Apr-2024,https://nsearchives.nseindia.com/365d/BALAMINES-EQ.svg,12-Mar-2025,-3.12,https://nsearchives.nseindia.com/30d/BALAMINES-EQ.svg,https://nsearchives.nseindia.com/today/BALAMINESEQN.svg,EQ,BALAMINES,Balaji Amines Limited,Specialty Chemicals,['EQ'],[],False,False,True,False,False,[],False,False,INE050E01027,INE050E01027,2007-04-05,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,KSL,KSLEQN,710.05,734.0,707.95,732.35,689.2,43.15,6.26,11126473730.33,1277.0,651.0,92726,0,66827628.2,,42.65074393108849,-12.496159754224273,-19.13,10-Apr-2024,https://nsearchives.nseindia.com/365d/KSL-EQ.svg,12-Mar-2025,-3.63,https://nsearchives.nseindia.com/30d/KSL-EQ.svg,https://nsearchives.nseindia.com/today/KSLEQN.svg,EQ,KSL,Kalyani Steels Limited,Iron & Steel Products,['EQ'],[],False,False,True,False,False,[],False,False,INE907A01026,INE907A01026,2010-05-19,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,OLECTRA,OLECTRAEQN,1160.0,1171.95,1134.0,1157.4,1089.95,67.45,6.19,47220156779.87,1960.0,989.95,852466,0,975425695.84,,40.948979591836725,-16.914995706853883,-37.69,10-Apr-2024,https://nsearchives.nseindia.com/365d/OLECTRA-EQ.svg,12-Mar-2025,10,https://nsearchives.nseindia.com/30d/OLECTRA-EQ.svg,https://nsearchives.nseindia.com/today/OLECTRAEQN.svg,EQ,OLECTRA,Olectra Greentech Limited,Passenger Cars & Utility Vehicles,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE260D01016,INE260D01016,2002-03-20,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,NAVA,NAVAEQN,465.0,489.95,464.85,484.5,456.35,28.15,6.17,69208351172.55,673.9,227.75,1251779,0,601292042.65,,28.105060097937375,-112.73326015367728,-4.4,10-Apr-2024,https://nsearchives.nseindia.com/365d/NAVA-EQ.svg,12-Mar-2025,18.53,https://nsearchives.nseindia.com/30d/NAVA-EQ.svg,https://nsearchives.nseindia.com/today/NAVAEQN.svg,EQ,NAVA,NAVA LIMITED,Power Generation,['EQ'],[],False,False,True,False,False,[],False,False,INE725A01030,INE725A01030,1996-04-03,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,LLOYDSENT,LLOYDSENTEQN,49.89,52.5,49.6,51.5,48.51,2.99,6.16,17089659341.59,63.0,37.28,2878359,0,147544682.34,,18.253968253968253,-38.14377682403433,-,-,-,12-Mar-2025,26.54,https://nsearchives.nseindia.com/30d/LLOYDSENT-EQ.svg,https://nsearchives.nseindia.com/today/LLOYDSENTEQN.svg,EQ,LLOYDSENT,Lloyds Enterprises Limited,Trading - Metals,['EQ'],[],False,False,False,False,False,[],False,False,INE080I01025,,2024-10-17,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ANANTRAJ,ANANTRAJEQN,443.0,446.55,427.05,440.65,415.4,25.25,6.08,59785898285.52,947.9,319.15,2491644,0,1089172341.72,,53.51302880050638,-38.069873100423,27.14,10-Apr-2024,https://nsearchives.nseindia.com/365d/ANANTRAJ-EQ.svg,12-Mar-2025,-11.7,https://nsearchives.nseindia.com/30d/ANANTRAJ-EQ.svg,https://nsearchives.nseindia.com/today/ANANTRAJEQN.svg,EQ,ANANTRAJ,Anant Raj Limited,Residential Commercial Projects,['EQ'],[],False,False,True,False,False,"['IL', 'BE']",False,False,INE242C01024,INE242C01024,2006-09-27,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,SUPRIYA,SUPRIYAEQN,767.0,767.0,697.4,708.4,667.8,40.6,6.08,18074811256.21,842.0,330.0,534040,0,379029549.6,,15.866983372921617,-114.66666666666667,86.8,10-Apr-2024,https://nsearchives.nseindia.com/365d/SUPRIYA-EQ.svg,12-Mar-2025,14.87,https://nsearchives.nseindia.com/30d/SUPRIYA-EQ.svg,https://nsearchives.nseindia.com/today/SUPRIYAEQN.svg,EQ,SUPRIYA,Supriya Lifescience Limited,Pharmaceuticals,['EQ'],[],False,False,True,False,False,[],False,False,INE07RO01027,INE07RO01027,2021-12-28,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,PNBHOUSING,PNBHOUSINGEQN,947.0,984.0,925.3,978.9,923.15,55.75,6.04,156338497374.74,1202.2,616.6,1882892,0,1808819028.72,,18.574280485776082,-58.75770353551734,27.36,10-Apr-2024,https://nsearchives.nseindia.com/365d/PNBHOUSING-EQ.svg,12-Mar-2025,22.27,https://nsearchives.nseindia.com/30d/PNBHOUSING-EQ.svg,https://nsearchives.nseindia.com/today/PNBHOUSINGEQN.svg,EQ,PNBHOUSING,PNB Housing Finance Limited,Housing Finance Company,['EQ'],[],True,False,True,True,False,['BE'],False,False,INE572E01012,INE572E01012,2016-11-07,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,HONASA,HONASAEQN,220.64,232.9,220.63,232.0,218.86,13.14,6.0,31784947088.94,547.0,197.51,433433,0,99507548.14,,57.586837294332724,-17.462406966735866,-40.7,10-Apr-2024,https://nsearchives.nseindia.com/365d/HONASA-EQ.svg,12-Mar-2025,8.13,https://nsearchives.nseindia.com/30d/HONASA-EQ.svg,https://nsearchives.nseindia.com/today/HONASAEQN.svg,EQ,HONASA,Honasa Consumer Limited,Personal Care,['EQ'],[],False,False,True,False,False,[],False,False,INE0J5401028,INE0J5401028,2023-11-07,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,DEVYANI,DEVYANIEQN,150.5,157.83,149.79,155.9,147.09,8.81,5.99,62468750452.73,222.74,134.0,4898971,0,758458690.22,,30.00808117087187,-16.343283582089555,-5.99,10-Apr-2024,https://nsearchives.nseindia.com/365d/DEVYANI-EQ.svg,12-Mar-2025,0.16,https://nsearchives.nseindia.com/30d/DEVYANI-EQ.svg,https://nsearchives.nseindia.com/today/DEVYANIEQN.svg,EQ,DEVYANI,Devyani International Limited,Restaurants,"['EQ', 'T0']",[],False,False,True,False,False,[],False,False,INE872J01023,INE872J01023,2021-08-16,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ZAGGLE,ZAGGLEEQN,314.25,331.9,306.4,319.85,301.8,18.05,5.98,23899866429.83,591.9,234.5,1488334,0,477918930.74,,45.962155769555665,-36.396588486140736,12.44,10-Apr-2024,https://nsearchives.nseindia.com/365d/ZAGGLE-EQ.svg,12-Mar-2025,-1.64,https://nsearchives.nseindia.com/30d/ZAGGLE-EQ.svg,https://nsearchives.nseindia.com/today/ZAGGLEEQN.svg,EQ,ZAGGLE,Zaggle Prepaid Ocean Services Limited,IT Enabled Services,['EQ'],[],False,False,False,False,False,[],False,False,INE07K301024,,2023-09-22,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,NOCIL,NOCILEQN,173.98,181.79,171.15,180.12,169.98,10.14,5.97,19538669023.6,336.0,158.1,591088,0,105000872.32,,46.392857142857146,-13.927893738140424,-33.58,10-Apr-2024,https://nsearchives.nseindia.com/365d/NOCIL-EQ.svg,12-Mar-2025,4.31,https://nsearchives.nseindia.com/30d/NOCIL-EQ.svg,https://nsearchives.nseindia.com/today/NOCILEQN.svg,EQ,NOCIL,NOCIL Limited,Specialty Chemicals,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE163A01018,INE163A01018,1996-01-17,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,JSL,JSLEQN,530.0,548.95,521.2,543.15,512.6,30.55,5.96,175557391481.34,848.0,496.6,1122799,0,601247636.51,,35.94929245283019,-9.37374144180426,-22.39,10-Apr-2024,https://nsearchives.nseindia.com/365d/JSL-EQ.svg,12-Mar-2025,-14.92,https://nsearchives.nseindia.com/30d/JSL-EQ.svg,https://nsearchives.nseindia.com/today/JSLEQN.svg,EQ,JSL,Jindal Stainless Limited,Iron & Steel,['EQ'],[],True,False,True,False,False,['BE'],False,False,INE220G01021,INE220G01021,2003-11-17,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,MARKSANS,MARKSANSEQN,213.3,213.3,202.0,205.7,194.15,11.55,5.95,42001819812.85,358.7,130.0,2053337,0,421693819.69,,42.65402843601896,-58.230769230769226,25.24,10-Apr-2024,https://nsearchives.nseindia.com/365d/MARKSANS-EQ.svg,12-Mar-2025,4.03,https://nsearchives.nseindia.com/30d/MARKSANS-EQ.svg,https://nsearchives.nseindia.com/today/MARKSANSEQN.svg,EQ,MARKSANS,Marksans Pharma Limited,Pharmaceuticals,"['EQ', 'T0']",[],False,False,True,False,False,['BE'],False,False,INE750C01026,INE750C01026,2002-01-21,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ASAHIINDIA,ASAHIINDIAEQN,622.0,667.0,621.8,656.35,619.75,36.6,5.91,72048292846.68,833.95,540.0,346335,0,226042464.45,,21.296240781821457,-21.5462962962963,10.53,10-Apr-2024,https://nsearchives.nseindia.com/365d/ASAHIINDIA-EQ.svg,12-Mar-2025,11.39,https://nsearchives.nseindia.com/30d/ASAHIINDIA-EQ.svg,https://nsearchives.nseindia.com/today/ASAHIINDIAEQN.svg,EQ,ASAHIINDIA,Asahi India Glass Limited,Auto Components & Equipments,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE439A01020,INE439A01020,1998-03-18,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,SKIPPER,SKIPPEREQN,422.0,427.85,411.75,427.0,403.2,23.8,5.9,16115139001.87,665.0,262.1,352160,0,148586868.8,,35.78947368421053,-62.914917970240346,33.31,10-Apr-2024,https://nsearchives.nseindia.com/365d/SKIPPER-EQ.svg,12-Mar-2025,6.4,https://nsearchives.nseindia.com/30d/SKIPPER-EQ.svg,https://nsearchives.nseindia.com/today/SKIPPEREQN.svg,EQ,SKIPPER,Skipper Limited,Heavy Electrical Equipment,['EQ'],[],False,False,True,False,False,[],False,False,INE439E01022,INE439E01022,2015-05-27,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,ARVINDFASN,ARVINDFASNEQN,376.0,389.7,370.0,385.05,363.6,21.45,5.9,33009618903.26,639.7,320.2,185013,0,69786903.6,,39.807722369860876,-20.2529668956902,-14.86,10-Apr-2024,https://nsearchives.nseindia.com/365d/ARVINDFASN-EQ.svg,12-Mar-2025,-1.33,https://nsearchives.nseindia.com/30d/ARVINDFASN-EQ.svg,https://nsearchives.nseindia.com/today/ARVINDFASNEQN.svg,EQ,ARVINDFASN,Arvind Fashions Limited,Speciality Retail,['EQ'],[],False,False,True,False,False,[],False,False,INE955V01021,INE955V01021,2019-03-08,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,HBLENGINE,HBLENGINEEQN,493.05,506.0,485.4,506.0,478.0,28.0,5.86,56859139849.28,739.65,405.0,1642766,0,813054176.38,,31.589265192996685,-24.938271604938272,-,-,-,12-Mar-2025,18.37,https://nsearchives.nseindia.com/30d/HBLENGINE-EQ.svg,https://nsearchives.nseindia.com/today/HBLENGINEEQN.svg,EQ,HBLENGINE,HBL Engineering Limited,Other Industrial Products,['EQ'],[],False,False,True,False,False,['BE'],False,False,INE292B01021,INE292B01021,2007-01-04,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
0,THOMASCOOK,THOMASCOOKEQN,127.0,131.71,126.5,131.2,123.97,7.23,5.83,21290812046.93,264.0,118.25,593451,0,76626393.12,,50.30303030303031,-10.95137420718815,-24.99,10-Apr-2024,https://nsearchives.nseindia.com/365d/THOMASCOOK-EQ.svg,12-Mar-2025,0.59,https://nsearchives.nseindia.com/30d/THOMASCOOK-EQ.svg,https://nsearchives.nseindia.com/today/THOMASCOOKEQN.svg,EQ,THOMASCOOK,Thomas Cook  (India)  Limited,Tour Travel Related Services,['EQ'],[],False,False,True,False,False,"['P4', 'P1', 'P2', 'P3']",False,False,INE332A01027,INE332A01027,2000-06-07,False,False,11-Apr-2025 16:00:00,11-Apr-2025 09:07:08,False
